timestamp,sensor_type,user_id,x,y,z
1745415458205,gyroscope,-1,0.000992656,0.0013744468,-0.00045814895
1745415458385,accelerometer,-1,-0.22026655,0.59136784,9.584289
1745415458385,gyroscope,-1,-0.00022907447,0.00015271631,0.00076358154
1745415458566,accelerometer,-1,-0.22266077,0.5793968,9.5795
1745415458566,gyroscope,-1,0.0022143866,0.0013744468,-0.00045814895
1745415458745,accelerometer,-1,-0.21068975,0.58418524,9.577106
1745415458745,gyroscope,-1,-0.0026725354,-0.0016798794,0.00076358154
1745415458926,accelerometer,-1,-0.21547815,0.5793968,9.560347
1745415458926,gyroscope,-1,0.0006872234,0.0006872234,0.00015271631
1745415459106,accelerometer,-1,-0.22744916,0.60333884,9.615414
1745415459106,gyroscope,-1,0.0012980887,0.0006872234,0.00015271631
1745415459285,accelerometer,-1,-0.20590134,0.5793968,9.5795
1745415459286,gyroscope,-1,-0.0017562376,-0.0011453723,0.00015271631
1745415459465,accelerometer,-1,-0.20350714,0.58897364,9.577106
1745415459465,gyroscope,-1,0.0012980887,7.6358156e-05,0.00015271631
1745415459645,accelerometer,-1,-0.20111294,0.581791,9.574712
1745415459645,gyroscope,-1,7.6358156e-05,-0.0005345071,0.00015271631
1745415459826,accelerometer,-1,-0.20350714,0.5674258,9.584289
1745415459826,gyroscope,-1,0.0019089539,0.0012980887,0.00015271631
1745415460006,accelerometer,-1,-0.21068975,0.59615624,9.589077
1745415460006,gyroscope,-1,-0.0023671028,-0.0011453723,0.00076358154
1745415460186,accelerometer,-1,-0.20829555,0.59855044,9.569923
1745415460186,gyroscope,-1,0.0061850105,0.0037415496,0.00015271631
1745415460365,accelerometer,-1,-0.21547815,0.59615624,9.584289
1745415460365,gyroscope,-1,-0.0035888334,-0.0017562376,0.00015271631
1745415460545,accelerometer,-1,-0.22026655,0.60094464,9.589077
1745415460546,gyroscope,-1,0.0037415496,0.0012980887,0.00015271631
1745415460726,accelerometer,-1,-0.22266077,0.5722142,9.572318
1745415460726,gyroscope,-1,-0.0023671028,-0.0011453723,-0.00045814895
1745415460906,accelerometer,-1,-0.22266077,0.5722142,9.581895
1745415460906,gyroscope,-1,-0.0005345071,-0.0005345071,0.00015271631
1745415461085,accelerometer,-1,-0.22026655,0.59136784,9.584289
1745415461086,gyroscope,-1,7.6358156e-05,0.0012980887,0.00015271631
1745415461265,accelerometer,-1,-0.21547815,0.5770026,9.581895
1745415461265,gyroscope,-1,7.6358156e-05,7.6358156e-05,0.00015271631
1745415461445,accelerometer,-1,-0.22266077,0.60573304,9.593865
1745415461445,gyroscope,-1,0.0006872234,7.6358156e-05,-0.00045814895
1745415461626,accelerometer,-1,-0.22984336,0.5793968,9.586683
1745415461626,gyroscope,-1,0.0006872234,7.6358156e-05,0.00015271631
1745415461805,accelerometer,-1,-0.21068975,0.58897364,9.572318
1745415461805,gyroscope,-1,7.6358156e-05,-0.0005345071,0.00015271631
1745415461986,accelerometer,-1,-0.21068975,0.59855044,9.584289
1745415461986,gyroscope,-1,-0.0005345071,-0.0005345071,0.00015271631
1745415462165,accelerometer,-1,-0.21547815,0.59136784,9.577106
1745415462165,gyroscope,-1,0.0006872234,0.0006872234,0.00015271631
1745415462345,accelerometer,-1,-0.21787235,0.58657944,9.581895
1745415462345,gyroscope,-1,0.0012980887,0.0012980887,0.00015271631
1745415462525,accelerometer,-1,-0.22026655,0.58897364,9.581895
1745415462525,gyroscope,-1,0.0006872234,0.0006872234,0.00015271631
1745415462704,accelerometer,-1,-0.21308395,0.60094464,9.565135
1745415462704,gyroscope,-1,0.0006872234,-0.0005345071,0.00015271631
1745415462885,accelerometer,-1,-0.22505496,0.5674258,9.5795
1745415462886,gyroscope,-1,-0.001985312,-0.0012217305,7.6358156e-05
1745415463064,accelerometer,-1,-0.22984336,0.61052144,9.574712
1745415463064,gyroscope,-1,0.0016798794,0.00061086525,7.6358156e-05
1745415463244,accelerometer,-1,-0.22984336,0.59615624,9.584289
1745415463244,gyroscope,-1,0.0016798794,0.00061086525,7.6358156e-05
1745415463423,accelerometer,-1,-0.20111294,0.60812724,9.581895
1745415463423,gyroscope,-1,0.0016798794,0.00061086525,7.6358156e-05
1745415463604,accelerometer,-1,-0.20590134,0.59376204,9.593865
1745415463604,gyroscope,-1,-0.0013744468,-0.0,0.0006872234
1745415463785,accelerometer,-1,-0.22266077,0.5793968,9.589077
1745415463785,gyroscope,-1,0.0010690142,0.00061086525,7.6358156e-05
1745415463966,accelerometer,-1,-0.22026655,0.59855044,9.601048
1745415463966,gyroscope,-1,-0.00015271631,0.0012217305,7.6358156e-05
1745415464145,accelerometer,-1,-0.21787235,0.5674258,9.569923
1745415464146,gyroscope,-1,0.0016798794,0.00061086525,0.0006872234
1745415464325,accelerometer,-1,-0.22505496,0.581791,9.589077
1745415464325,gyroscope,-1,0.0016798794,0.0018325958,0.0006872234
1745415464506,accelerometer,-1,-0.22744916,0.58418524,9.584289
1745415464506,gyroscope,-1,0.0010690142,-0.0,7.6358156e-05
1745415464685,accelerometer,-1,-0.20829555,0.60094464,9.589077
1745415464685,gyroscope,-1,-0.00015271631,-0.0,7.6358156e-05
1745415464865,accelerometer,-1,-0.22026655,0.58897364,9.632173
1745415464866,gyroscope,-1,0.0010690142,-0.00061086525,7.6358156e-05
1745415465046,accelerometer,-1,-0.22505496,0.56982,9.577106
1745415465046,gyroscope,-1,-0.0032070426,-0.002443461,0.0006872234
1745415465225,accelerometer,-1,-0.22026655,0.58897364,9.586683
1745415465225,gyroscope,-1,0.0041233404,0.0012217305,0.0006872234
1745415465405,accelerometer,-1,-0.20111294,0.59376204,9.562741
1745415465405,gyroscope,-1,-0.001985312,-0.0018325958,7.6358156e-05
1745415465585,accelerometer,-1,-0.23463176,0.58657944,9.574712
1745415465585,gyroscope,-1,-0.0013744468,-0.0018325958,7.6358156e-05
1745415465765,accelerometer,-1,-0.23463176,0.5674258,9.603442
1745415465765,gyroscope,-1,-0.00076358154,0.00061086525,7.6358156e-05
1745415465946,accelerometer,-1,-0.22505496,0.59615624,9.577106
1745415465946,gyroscope,-1,-0.00015271631,-0.0,0.0006872234
1745415466126,accelerometer,-1,-0.22505496,0.56982,9.59626
1745415466126,gyroscope,-1,-0.00015271631,-0.00061086525,7.6358156e-05
1745415466305,accelerometer,-1,-0.21068975,0.5793968,9.572318
1745415466305,gyroscope,-1,-0.00015271631,0.00061086525,7.6358156e-05
1745415466485,accelerometer,-1,-0.21787235,0.61052144,9.555558
1745415466485,gyroscope,-1,-0.00015271631,-0.0,-0.0005345071
1745415466663,accelerometer,-1,-0.22026655,0.581791,9.601048
1745415466663,gyroscope,-1,0.00045814895,-0.00061086525,7.6358156e-05
1745415466843,accelerometer,-1,-0.21308395,0.59376204,9.565135
1745415466843,gyroscope,-1,0.0041233404,0.0018325958,0.0006872234
1745415467024,accelerometer,-1,-0.23702596,0.59376204,9.581895
1745415467024,gyroscope,-1,-0.0027488936,-0.0018325958,0.0006872234
1745415467204,accelerometer,-1,-0.20590134,0.59615624,9.5795
1745415467204,gyroscope,-1,-0.0009162979,-0.00061086525,7.6358156e-05
1745415467385,accelerometer,-1,-0.20590134,0.58418524,9.584289
1745415467386,gyroscope,-1,-0.0021380284,-0.00061086525,-0.0005345071
1745415467565,accelerometer,-1,-0.21068975,0.58897364,9.584289
1745415467565,gyroscope,-1,-0.00030543262,-0.0,-0.0005345071
1745415467745,accelerometer,-1,-0.23942018,0.5793968,9.59626
1745415467745,gyroscope,-1,-0.0021380284,0.0012217305,0.0006872234
1745415467924,accelerometer,-1,-0.22744916,0.60094464,9.577106
1745415467924,gyroscope,-1,0.00030543262,-0.00061086525,0.0006872234
1745415468105,accelerometer,-1,-0.22026655,0.59855044,9.593865
1745415468105,gyroscope,-1,-0.0015271631,-0.0,-0.0005345071
1745415468285,accelerometer,-1,-0.21308395,0.60812724,9.577106
1745415468285,gyroscope,-1,0.0021380284,-0.0,7.6358156e-05
1745415468466,accelerometer,-1,-0.22744916,0.59615624,9.586683
1745415468466,gyroscope,-1,-0.0015271631,-0.00061086525,7.6358156e-05
1745415468646,accelerometer,-1,-0.21308395,0.581791,9.601048
1745415468646,gyroscope,-1,0.0009162979,0.00061086525,7.6358156e-05
1745415468825,accelerometer,-1,-0.22505496,0.5793968,9.584289
1745415468825,gyroscope,-1,0.00030543262,-0.0,7.6358156e-05
1745415469005,accelerometer,-1,-0.20590134,0.59855044,9.589077
1745415469005,gyroscope,-1,0.00030543262,0.0018325958,7.6358156e-05
1745415469185,accelerometer,-1,-0.21787235,0.59376204,9.584289
1745415469185,gyroscope,-1,-0.00030543262,-0.00061086525,7.6358156e-05
1745415469365,accelerometer,-1,-0.22744916,0.5626374,9.593865
1745415469365,gyroscope,-1,0.00030543262,-0.0012217305,-0.0005345071
1745415469545,accelerometer,-1,-0.22026655,0.5770026,9.601048
1745415469545,gyroscope,-1,0.0021380284,0.0012217305,0.0006872234
1745415469726,accelerometer,-1,-0.21068975,0.61052144,9.574712
1745415469726,gyroscope,-1,0.0021380284,-0.00061086525,-0.0005345071
1745415469905,accelerometer,-1,-0.23223756,0.58418524,9.581895
1745415469906,gyroscope,-1,-0.0015271631,-0.00061086525,7.6358156e-05
1745415470086,accelerometer,-1,-0.21787235,0.5746084,9.55077
1745415470086,gyroscope,-1,0.00030543262,-0.002443461,0.0006872234
1745415470265,accelerometer,-1,-0.21787235,0.60094464,9.5795
1745415470265,gyroscope,-1,-0.0021380284,-0.0012217305,-0.0005345071
1745415470445,accelerometer,-1,-0.22505496,0.5793968,9.574712
1745415470445,gyroscope,-1,-0.0009162979,-0.0012217305,7.6358156e-05
1745415470625,accelerometer,-1,-0.22026655,0.58657944,9.581895
1745415470625,gyroscope,-1,0.0009162979,0.0012217305,7.6358156e-05
1745415470805,accelerometer,-1,-0.21308395,0.58657944,9.581895
1745415470805,gyroscope,-1,-0.00030543262,0.00061086525,7.6358156e-05
1745415470985,accelerometer,-1,-0.22744916,0.581791,9.589077
1745415470985,gyroscope,-1,-0.00030543262,-0.00061086525,7.6358156e-05
1745415471165,accelerometer,-1,-0.22026655,0.60094464,9.591472
1745415471165,gyroscope,-1,-0.0008399397,7.6358156e-05,7.6358156e-05
1745415471345,accelerometer,-1,-0.23223756,0.58418524,9.584289
1745415471345,gyroscope,-1,-0.0008399397,-0.0011453723,0.0006872234
1745415471525,accelerometer,-1,-0.23223756,0.59615624,9.593865
1745415471525,gyroscope,-1,0.000992656,-0.0011453723,7.6358156e-05
1745415471705,accelerometer,-1,-0.20590134,0.60094464,9.598654
1745415471705,gyroscope,-1,0.000992656,0.0012980887,7.6358156e-05
1745415471885,accelerometer,-1,-0.22744916,0.59615624,9.574712
1745415471885,gyroscope,-1,-0.0008399397,-0.0005345071,7.6358156e-05
1745415472065,accelerometer,-1,-0.21308395,0.58657944,9.562741
1745415472065,gyroscope,-1,0.000992656,0.0006872234,7.6358156e-05
1745415472245,accelerometer,-1,-0.23942018,0.5770026,9.56753
1745415472245,gyroscope,-1,0.00038179077,7.6358156e-05,7.6358156e-05
1745415472425,accelerometer,-1,-0.22744916,0.59376204,9.59626
1745415472425,gyroscope,-1,0.0022143866,0.0012980887,-0.0005345071
1745415472604,accelerometer,-1,-0.22266077,0.60573304,9.5795
1745415472604,gyroscope,-1,-0.001450805,-0.0017562376,7.6358156e-05
1745415472785,accelerometer,-1,-0.23223756,0.59855044,9.565135
1745415472785,gyroscope,-1,0.0022143866,0.0025198192,-0.0005345071
1745415472965,accelerometer,-1,-0.22744916,0.5722142,9.574712
1745415472965,gyroscope,-1,0.00038179077,0.0006872234,0.0006872234
1745415473145,accelerometer,-1,-0.23942018,0.59136784,9.565135
1745415473145,gyroscope,-1,0.003436117,0.0006872234,7.6358156e-05
1745415473325,accelerometer,-1,-0.21308395,0.59615624,9.569923
1745415473325,gyroscope,-1,-0.003894266,-0.0017562376,-0.0005345071
1745415473505,accelerometer,-1,-0.22026655,0.58897364,9.574712
1745415473505,gyroscope,-1,-0.0020616702,-0.0017562376,-0.0005345071
1745415473686,accelerometer,-1,-0.21547815,0.59855044,9.56753
1745415473686,gyroscope,-1,-0.00022907447,-0.0005345071,7.6358156e-05
1745415473866,accelerometer,-1,-0.22744916,0.58897364,9.574712
1745415473866,gyroscope,-1,0.00038179077,0.0006872234,-0.0005345071
1745415474045,accelerometer,-1,-0.22505496,0.61291564,9.560347
1745415474045,gyroscope,-1,0.000992656,-0.0005345071,7.6358156e-05
1745415474225,accelerometer,-1,-0.23463176,0.59615624,9.584289
1745415474225,gyroscope,-1,-0.001450805,0.0012980887,-0.0005345071
1745415474405,accelerometer,-1,-0.22026655,0.581791,9.572318
1745415474405,gyroscope,-1,-0.001450805,-0.0005345071,7.6358156e-05
1745415474585,accelerometer,-1,-0.22505496,0.5650316,9.5795
1745415474585,gyroscope,-1,0.00038179077,-0.0005345071,7.6358156e-05
1745415474765,accelerometer,-1,-0.21308395,0.581791,9.5795
1745415474765,gyroscope,-1,-0.0020616702,-0.0011453723,7.6358156e-05
1745415474947,accelerometer,-1,-0.21547815,0.5722142,9.586683
1745415474947,gyroscope,-1,0.000992656,0.0006872234,-0.0005345071
1745415475125,accelerometer,-1,-0.22266077,0.58897364,9.593865
1745415475125,gyroscope,-1,-0.00015271631,0.00015271631,7.6358156e-05
1745415475305,accelerometer,-1,-0.21547815,0.5674258,9.572318
1745415475305,gyroscope,-1,0.0016798794,0.00015271631,7.6358156e-05
1745415475485,accelerometer,-1,-0.23463176,0.59136784,9.589077
1745415475485,gyroscope,-1,0.00045814895,0.00076358154,7.6358156e-05
1745415475665,accelerometer,-1,-0.23463176,0.581791,9.574712
1745415475665,gyroscope,-1,0.00045814895,0.00076358154,0.0006872234
1745415475846,accelerometer,-1,-0.22505496,0.60094464,9.586683
1745415475846,gyroscope,-1,0.0010690142,0.00015271631,-0.0005345071
1745415476023,accelerometer,-1,-0.22026655,0.5770026,9.569923
1745415476023,gyroscope,-1,-0.001985312,-0.0016798794,7.6358156e-05
1745415476204,accelerometer,-1,-0.21787235,0.58418524,9.56753
1745415476204,gyroscope,-1,-0.001985312,-0.0010690142,7.6358156e-05
1745415476385,accelerometer,-1,-0.24181437,0.58897364,9.598654
1745415476385,gyroscope,-1,0.00045814895,0.00015271631,7.6358156e-05
1745415476565,accelerometer,-1,-0.22266077,0.5793968,9.574712
1745415476565,gyroscope,-1,-0.00076358154,-0.00045814895,0.0006872234
1745415476745,accelerometer,-1,-0.22266077,0.59855044,9.593865
1745415476745,gyroscope,-1,0.0022907446,0.0013744468,-0.0005345071
1745415476925,accelerometer,-1,-0.22505496,0.5602432,9.584289
1745415476925,gyroscope,-1,-0.00076358154,-0.0010690142,7.6358156e-05
1745415477104,accelerometer,-1,-0.21068975,0.5770026,9.584289
1745415477104,gyroscope,-1,0.00045814895,0.00015271631,-0.0005345071
1745415477284,accelerometer,-1,-0.23223756,0.581791,9.586683
1745415477284,gyroscope,-1,-0.00015271631,0.00015271631,-0.0005345071
1745415477465,accelerometer,-1,-0.23702596,0.58418524,9.569923
1745415477465,gyroscope,-1,-0.00015271631,0.00076358154,7.6358156e-05
1745415477645,accelerometer,-1,-0.21547815,0.581791,9.581895
1745415477645,gyroscope,-1,-0.00076358154,-0.0010690142,7.6358156e-05
1745415477825,accelerometer,-1,-0.22984336,0.56982,9.605837
1745415477825,gyroscope,-1,0.00045814895,0.00015271631,-0.0005345071
1745415478006,accelerometer,-1,-0.21547815,0.59136784,9.5795
1745415478006,gyroscope,-1,0.0016798794,0.0013744468,-0.0005345071
1745415478184,accelerometer,-1,-0.23942018,0.58418524,9.572318
1745415478184,gyroscope,-1,-0.00015271631,0.00015271631,7.6358156e-05
1745415478364,accelerometer,-1,-0.23463176,0.5793968,9.591472
1745415478364,gyroscope,-1,0.0010690142,0.0013744468,7.6358156e-05
1745415478545,accelerometer,-1,-0.22744916,0.5770026,9.581895
1745415478545,gyroscope,-1,0.0010690142,0.00015271631,7.6358156e-05
1745415478725,accelerometer,-1,-0.22984336,0.58657944,9.560347
1745415478725,gyroscope,-1,-0.00076358154,-0.00045814895,-0.0005345071
1745415478905,accelerometer,-1,-0.21547815,0.58657944,9.577106
1745415478905,gyroscope,-1,-0.00015271631,-0.00045814895,-0.0005345071
1745415479085,accelerometer,-1,-0.23942018,0.58657944,9.581895
1745415479085,gyroscope,-1,0.0010690142,0.001985312,7.6358156e-05
1745415479266,accelerometer,-1,-0.21787235,0.5746084,9.593865
1745415479266,gyroscope,-1,-0.0020616702,7.6358156e-05,7.6358156e-05
1745415479445,accelerometer,-1,-0.23223756,0.58897364,9.586683
1745415479445,gyroscope,-1,0.0022143866,0.0012980887,7.6358156e-05
1745415479625,accelerometer,-1,-0.24181437,0.56982,9.593865
1745415479626,gyroscope,-1,-0.0008399397,7.6358156e-05,7.6358156e-05
1745415479805,accelerometer,-1,-0.22984336,0.5650316,9.565135
1745415479806,gyroscope,-1,-0.00022907447,-0.0005345071,7.6358156e-05
1745415479985,accelerometer,-1,-0.21787235,0.60812724,9.56753
1745415479985,gyroscope,-1,-0.0026725354,-0.002977968,-0.0005345071
1745415480164,accelerometer,-1,-0.22984336,0.60333884,9.591472
1745415480164,gyroscope,-1,0.0022143866,0.0012980887,7.6358156e-05
1745415480346,accelerometer,-1,-0.23463176,0.58897364,9.581895
1745415480346,gyroscope,-1,-0.001450805,0.0006872234,0.0006872234
1745415480525,accelerometer,-1,-0.22505496,0.557849,9.598654
1745415480525,gyroscope,-1,-0.0008399397,0.0025198192,0.0006872234
1745415480704,accelerometer,-1,-0.22744916,0.5626374,9.59626
1745415480704,gyroscope,-1,0.0028252518,7.6358156e-05,0.0012980887
1745415480886,accelerometer,-1,-0.22505496,0.56982,9.593865
1745415480886,gyroscope,-1,-0.001450805,-0.0005345071,7.6358156e-05
1745415481065,accelerometer,-1,-0.24899697,0.5770026,9.586683
1745415481068,gyroscope,-1,-0.00022907447,0.0012980887,7.6358156e-05
1745415481245,accelerometer,-1,-0.24660277,0.59855044,9.584289
1745415481245,gyroscope,-1,0.0016035213,0.0019089539,0.0006872234
1745415481424,accelerometer,-1,-0.22984336,0.5793968,9.562741
1745415481424,gyroscope,-1,0.0016035213,7.6358156e-05,-0.0005345071
1745415481605,accelerometer,-1,-0.22984336,0.581791,9.584289
1745415481605,gyroscope,-1,-0.003894266,-0.0023671028,-0.0005345071
1745415481786,accelerometer,-1,-0.22505496,0.5602432,9.593865
1745415481786,gyroscope,-1,0.000992656,0.0012980887,0.0006872234
1745415481965,accelerometer,-1,-0.21068975,0.5770026,9.581895
1745415481965,gyroscope,-1,0.0022143866,-0.0005345071,7.6358156e-05
1745415482145,accelerometer,-1,-0.23942018,0.60094464,9.586683
1745415482145,gyroscope,-1,-0.0008399397,-0.0005345071,7.6358156e-05
1745415482324,accelerometer,-1,-0.24420857,0.58897364,9.589077
1745415482324,gyroscope,-1,-0.001450805,-0.0011453723,7.6358156e-05
1745415482505,accelerometer,-1,-0.21547815,0.59615624,9.5795
1745415482505,gyroscope,-1,0.0016035213,0.0006872234,7.6358156e-05
1745415482685,accelerometer,-1,-0.21547815,0.58897364,9.589077
1745415482685,gyroscope,-1,-0.001450805,-0.0011453723,-0.0005345071
1745415482865,accelerometer,-1,-0.22984336,0.58657944,9.589077
1745415482865,gyroscope,-1,0.00038179077,0.0006872234,7.6358156e-05
1745415483045,accelerometer,-1,-0.22984336,0.581791,9.574712
1745415483045,gyroscope,-1,-0.0008399397,7.6358156e-05,7.6358156e-05
1745415483225,accelerometer,-1,-0.23702596,0.5770026,9.584289
1745415483225,gyroscope,-1,0.00038179077,0.0006872234,-0.0005345071
1745415483404,accelerometer,-1,-0.22505496,0.5793968,9.589077
1745415483404,gyroscope,-1,-0.00022907447,7.6358156e-05,-0.0005345071
1745415483585,accelerometer,-1,-0.21308395,0.58657944,9.572318
1745415483585,gyroscope,-1,0.0016035213,0.0012980887,-0.0005345071
1745415483765,accelerometer,-1,-0.22744916,0.5793968,9.591472
1745415483765,gyroscope,-1,-0.00022907447,7.6358156e-05,7.6358156e-05
1745415483947,accelerometer,-1,-0.23463176,0.58657944,9.581895
1745415483947,gyroscope,-1,0.00038179077,0.0006872234,-0.0005345071
1745415484124,accelerometer,-1,-0.19632454,0.56982,9.603442
1745415484125,gyroscope,-1,-0.0020616702,-0.0017562376,7.6358156e-05
1745415484305,accelerometer,-1,-0.21068975,0.58418524,9.589077
1745415484305,gyroscope,-1,0.000992656,-0.0005345071,-0.0005345071
1745415484485,accelerometer,-1,-0.21068975,0.58657944,9.56753
1745415484485,gyroscope,-1,-0.0008399397,-0.0011453723,7.6358156e-05
1745415484665,accelerometer,-1,-0.23223756,0.58418524,9.56753
1745415484665,gyroscope,-1,-0.001450805,7.6358156e-05,0.0006872234
1745415484845,accelerometer,-1,-0.22505496,0.5674258,9.584289
1745415484845,gyroscope,-1,0.0022143866,7.6358156e-05,0.0006872234
1745415485025,accelerometer,-1,-0.22984336,0.59855044,9.584289
1745415485025,gyroscope,-1,-0.00022907447,7.6358156e-05,7.6358156e-05
1745415485205,accelerometer,-1,-0.22744916,0.5793968,9.572318
1745415485205,gyroscope,-1,0.000992656,7.6358156e-05,0.0006872234
1745415485384,accelerometer,-1,-0.21308395,0.58657944,9.5795
1745415485384,gyroscope,-1,-0.0008399397,-0.0005345071,7.6358156e-05
1745415485565,accelerometer,-1,-0.22266077,0.581791,9.581895
1745415485565,gyroscope,-1,0.00038179077,7.6358156e-05,7.6358156e-05
1745415485745,accelerometer,-1,-0.22266077,0.58418524,9.574712
1745415485745,gyroscope,-1,-0.0008399397,-0.0005345071,7.6358156e-05
1745415485925,accelerometer,-1,-0.24899697,0.5722142,9.586683
1745415485925,gyroscope,-1,-0.001450805,-0.0011453723,7.6358156e-05
1745415486105,accelerometer,-1,-0.21787235,0.59136784,9.627384
1745415486105,gyroscope,-1,-0.0008399397,7.6358156e-05,7.6358156e-05
1745415486285,accelerometer,-1,-0.21308395,0.5674258,9.601048
1745415486285,gyroscope,-1,-0.001450805,-0.0011453723,7.6358156e-05
1745415486465,accelerometer,-1,-0.21308395,0.5770026,9.59626
1745415486465,gyroscope,-1,-0.00022907447,-0.0005345071,-0.0005345071
1745415486645,accelerometer,-1,-0.22026655,0.58418524,9.577106
1745415486645,gyroscope,-1,-0.00022907447,-0.0005345071,7.6358156e-05
1745415486825,accelerometer,-1,-0.22266077,0.5793968,9.584289
1745415486825,gyroscope,-1,-0.0008399397,-0.0005345071,7.6358156e-05
1745415487005,accelerometer,-1,-0.22026655,0.59136784,9.593865
1745415487005,gyroscope,-1,0.000992656,0.0006872234,7.6358156e-05
1745415487186,accelerometer,-1,-0.22505496,0.58418524,9.5795
1745415487186,gyroscope,-1,-0.0008399397,-0.0011453723,7.6358156e-05
1745415487364,accelerometer,-1,-0.22026655,0.61052144,9.613019
1745415487364,gyroscope,-1,0.0022143866,0.0019089539,7.6358156e-05
1745415487543,accelerometer,-1,-0.22744916,0.5746084,9.593865
1745415487544,gyroscope,-1,0.003436117,0.0025198192,7.6358156e-05
1745415487725,accelerometer,-1,-0.23702596,0.59615624,9.598654
1745415487725,gyroscope,-1,0.00038179077,-0.0005345071,-0.0005345071
1745415487906,accelerometer,-1,-0.24899697,0.5746084,9.589077
1745415487907,gyroscope,-1,0.00038179077,-0.0005345071,-0.0005345071
1745415488085,accelerometer,-1,-0.22505496,0.5650316,9.59626
1745415488085,gyroscope,-1,0.000992656,0.0006872234,7.6358156e-05
1745415488265,accelerometer,-1,-0.20111294,0.5770026,9.586683
1745415488265,gyroscope,-1,-0.0008399397,-0.0005345071,7.6358156e-05
