timestamp,sensor_type,user_id,x,y,z,Activity,ActivityName
1745524922692,accelerometer,1,0.12210429,0.07182605,9.608231,6.0,LAYING
1745524922692,gyroscope,1,-0.00015271631,0.00076358154,-0.00045814895,6.0,LAYING
1745524922871,accelerometer,1,0.20829555,0.07182605,9.613019,6.0,LAYING
1745524922872,gyroscope,1,-0.00015271631,-0.0010690142,-0.00045814895,6.0,LAYING
1745524923050,accelerometer,1,0.16759412,0.007182605,9.589077,6.0,LAYING
1745524923050,gyroscope,1,-0.00076358154,0.001985312,0.00015271631,6.0,LAYING
1745524923232,accelerometer,1,-0.01436521,0.11731588,9.581895,6.0,LAYING
1745524923232,gyroscope,1,-0.00015271631,0.0032070426,-0.00045814895,6.0,LAYING
1745524923412,accelerometer,1,0.17238252,0.093373865,9.629779,6.0,LAYING
1745524923412,gyroscope,1,0.00045814895,-0.0022907446,-0.00045814895,6.0,LAYING
1745524923592,accelerometer,1,0.24899697,-0.009576807,9.613019,6.0,LAYING
1745524923592,gyroscope,1,-0.001985312,-0.0010690142,0.00015271631,6.0,LAYING
1745524923773,accelerometer,1,0.08379706,0.06464344,9.601048,6.0,LAYING
1745524923773,gyroscope,1,-0.00015271631,0.001985312,0.00015271631,6.0,LAYING
1745524923952,accelerometer,1,0.11971009,0.11971009,9.59626,6.0,LAYING
1745524923952,gyroscope,1,-0.00015271631,0.00076358154,-0.00045814895,6.0,LAYING
1745524924132,accelerometer,1,0.18674773,0.055066638,9.605837,6.0,LAYING
1745524924132,gyroscope,1,-0.00076358154,-0.0010690142,0.00015271631,6.0,LAYING
1745524924312,accelerometer,1,0.15322891,0.088585466,9.603442,6.0,LAYING
1745524924312,gyroscope,1,-0.00015271631,-0.00045814895,0.00015271631,6.0,LAYING
1745524924492,accelerometer,1,0.12928689,0.062249243,9.598654,6.0,LAYING
1745524924492,gyroscope,1,-0.00015271631,0.00015271631,0.00015271631,6.0,LAYING
1745524924672,accelerometer,1,0.1388637,0.033518825,9.584289,6.0,LAYING
1745524924672,gyroscope,1,-0.0013744468,0.00076358154,-0.00045814895,6.0,LAYING
1745524924853,accelerometer,1,0.1340753,0.10055647,9.586683,6.0,LAYING
1745524924853,gyroscope,1,0.00045814895,0.00015271631,-0.00045814895,6.0,LAYING
1745524925030,accelerometer,1,0.12689269,0.045489833,9.591472,6.0,LAYING
1745524925030,gyroscope,1,0.00045814895,-0.0010690142,-0.00045814895,6.0,LAYING
1745524925212,accelerometer,1,0.16998832,0.050278235,9.601048,6.0,LAYING
1745524925212,gyroscope,1,-0.00076358154,0.00015271631,0.00015271631,6.0,LAYING
1745524925392,accelerometer,1,0.15083471,0.09816227,9.584289,6.0,LAYING
1745524925392,gyroscope,1,0.00045814895,0.00015271631,-0.00045814895,6.0,LAYING
1745524925572,accelerometer,1,0.12689269,0.076614454,9.589077,6.0,LAYING
1745524925572,gyroscope,1,-0.00076358154,-0.00045814895,-0.00045814895,6.0,LAYING
1745524925752,accelerometer,1,0.15083471,0.07182605,9.591472,6.0,LAYING
1745524925752,gyroscope,1,-0.00015271631,-0.00045814895,0.00015271631,6.0,LAYING
1745524925932,accelerometer,1,0.20350714,0.050278235,9.605837,6.0,LAYING
1745524925932,gyroscope,1,-0.00076358154,-0.00045814895,-0.00045814895,6.0,LAYING
1745524926112,accelerometer,1,0.1412579,0.076614454,9.591472,6.0,LAYING
1745524926112,gyroscope,1,0.00045814895,0.00076358154,0.00015271631,6.0,LAYING
1745524926292,accelerometer,1,0.1340753,0.10534488,9.581895,6.0,LAYING
1745524926292,gyroscope,1,-0.00015271631,-0.00045814895,-0.00045814895,6.0,LAYING
1745524926472,accelerometer,1,0.18914193,0.033518825,9.591472,6.0,LAYING
1745524926472,gyroscope,1,-0.0013744468,-0.00045814895,-0.00045814895,6.0,LAYING
1745524926652,accelerometer,1,0.16519992,0.093373865,9.598654,6.0,LAYING
1745524926652,gyroscope,1,0.00045814895,0.00015271631,-0.0010690142,6.0,LAYING
1745524926831,accelerometer,1,0.15322891,0.045489833,9.589077,6.0,LAYING
1745524926831,gyroscope,1,-0.00076358154,-0.00045814895,-0.00045814895,6.0,LAYING
1745524927012,accelerometer,1,0.1604115,0.074220255,9.586683,6.0,LAYING
1745524927012,gyroscope,1,-0.00015271631,0.00015271631,0.00015271631,6.0,LAYING
1745524927192,accelerometer,1,0.15083471,0.093373865,9.601048,6.0,LAYING
1745524927192,gyroscope,1,-0.00015271631,0.00015271631,-0.00045814895,6.0,LAYING
1745524927372,accelerometer,1,0.1364695,0.08379706,9.584289,6.0,LAYING
1745524927372,gyroscope,1,-0.00015271631,0.00015271631,0.00015271631,6.0,LAYING
1745524927552,accelerometer,1,0.1388637,0.08140286,9.589077,6.0,LAYING
1745524927552,gyroscope,1,-0.00015271631,0.00015271631,-0.00045814895,6.0,LAYING
1745524927731,accelerometer,1,0.14604631,0.090979666,9.59626,6.0,LAYING
1745524927731,gyroscope,1,-0.00076358154,0.00015271631,-0.00045814895,6.0,LAYING
1745524927912,accelerometer,1,0.15083471,0.08379706,9.591472,6.0,LAYING
1745524927913,gyroscope,1,-0.00015271631,0.00015271631,0.00015271631,6.0,LAYING
