body_acc_x_mean,body_acc_y_mean,body_acc_z_mean,body_acc_x_std,body_acc_y_std,body_acc_z_std,body_acc_x_max,body_acc_y_max,body_acc_z_max,body_acc_x_min,body_acc_y_min,body_acc_z_min,body_acc_x_energy,body_acc_y_energy,body_acc_z_energy,body_acc_x_iqr,body_acc_y_iqr,body_acc_z_iqr,body_acc_x_sma,body_acc_y_sma,body_acc_z_sma,body_acc_x_mad,body_acc_y_mad,body_acc_z_mad,body_acc_x_amplitude,body_acc_y_amplitude,body_acc_z_amplitude,body_gyro_x_mean,body_gyro_y_mean,body_gyro_z_mean,body_gyro_x_std,body_gyro_y_std,body_gyro_z_std,body_gyro_x_max,body_gyro_y_max,body_gyro_z_max,body_gyro_x_min,body_gyro_y_min,body_gyro_z_min,body_gyro_x_energy,body_gyro_y_energy,body_gyro_z_energy,body_gyro_x_iqr,body_gyro_y_iqr,body_gyro_z_iqr,body_gyro_x_sma,body_gyro_y_sma,body_gyro_z_sma,body_gyro_x_mad,body_gyro_y_mad,body_gyro_z_mad,body_gyro_x_amplitude,body_gyro_y_amplitude,body_gyro_z_amplitude,total_acc_x_mean,total_acc_y_mean,total_acc_z_mean,total_acc_x_std,total_acc_y_std,total_acc_z_std,total_acc_x_max,total_acc_y_max,total_acc_z_max,total_acc_x_min,total_acc_y_min,total_acc_z_min,total_acc_x_energy,total_acc_y_energy,total_acc_z_energy,total_acc_x_iqr,total_acc_y_iqr,total_acc_z_iqr,total_acc_x_sma,total_acc_y_sma,total_acc_z_sma,total_acc_x_mad,total_acc_y_mad,total_acc_z_mad,total_acc_x_amplitude,total_acc_y_amplitude,total_acc_z_amplitude,Activity,ActivityName
0.019790891785552593,-0.032500556323958436,0.03557269898941069,0.027337408662883717,0.04289154396748675,0.040555256099660396,0.06253404267420846,0.09538378482788723,0.09925554516401824,-0.0534119959824336,-0.09813425431602592,-0.08030010473388138,0.14579370368882733,0.3706842502760503,0.37249865096963364,0.046450827863167815,0.06975644182563483,0.06309894333004884,3.5646835623233013,5.575897840357549,5.690246092193787,0.023227771017885826,0.03373622763959897,0.031262708725605215,0.0025375450535684964,0.003533242112062291,0.0032199101894329384,-0.0006809584561737123,0.001111858196476763,0.0009410678968063677,0.0008853759365989345,0.002678552022566285,0.0020039718384530026,0.0009152915526649034,0.004257839210561731,0.0055326430939002715,-0.003169900405954957,-0.007866398987712516,-0.001585711189020593,0.00015969215592229451,0.0010765913070933115,0.0006273935252111703,0.0013866998322538417,0.0034475598973138515,0.0033897691212065404,0.10637359805021566,0.3097522535256946,0.21218863102463947,0.0005774919793468641,0.001723779948656926,0.0013492274992016316,9.957316287155887e-05,0.00023701420288903087,0.00016266304793399674,0.1438765592109375,0.0757353335703125,9.603610789062499,0.03138316537855173,0.032768751806287175,0.028516324670773155,0.24899697,0.17717093,9.81892,-0.01436521,-0.04070143,9.541193,2.7757270220231574,0.8716328762814144,11805.459631177015,0.03351883,0.03591302,0.016759000000000412,18.444929998999996,9.856928415000002,1229.262181,0.016759410000000002,0.01915361,0.009576000000000917,0.006997971420031009,0.006174593124244341,0.15462930631748198,6.0,LAYING
-0.08638539972247854,0.1363756239974784,-0.14765782076037556,0.12649406781815287,0.203707908216951,0.2174883627002935,0.05810124485359182,0.45893263020510333,0.09925554516401824,-0.2845111506238981,-0.09813425431602592,-0.5011170086129955,3.0032878692346707,7.692188504425899,8.845314552544977,0.25306760075373547,0.42056771682031735,0.4328429125811297,15.407141680566353,24.488838381471712,26.213021312872087,0.10356817912493352,0.16986178385358205,0.1704532689421514,0.0074658389367083565,0.011688594120189376,0.01210795395937293,0.001971091838099882,-0.007317453423610556,-0.0006812186600679471,0.004254593063883689,0.009790267463976285,0.006862730488124751,0.010837190346713236,0.004257839210561731,0.0055326430939002715,-0.003169900405954957,-0.022857858189864893,-0.023195802131741862,0.0028143059422043094,0.019122491087731508,0.006087824462779104,0.0069306344674749335,0.0199753092891189,0.004874503276968404,0.4291801956950955,1.223761095436803,0.6077169980785196,0.0016533686539072362,0.008818975075395055,0.002513398417241912,0.00033936917461312714,0.00048519580969554185,0.0005857326555717458,0.14952537894531248,0.070498017015625,9.60108565625,0.01978808712853173,0.028694249031296328,0.018294930243545997,0.21547815,0.17717093,9.732729,0.06703765,-0.04070143,9.557953,2.911924139641044,0.7415462823174918,11799.191101839626,0.021547800000000006,0.026336220000000007,0.016759000000000412,19.139248505000005,9.167398281999999,1228.9389640000002,0.011970990000000015,0.014365210000000003,0.009576000000000917,0.005378169593174639,0.005385897049808984,0.15284589217668693,6.0,LAYING
0.18037026229000147,0.06726248354543524,0.042979833764393516,0.7789971244070178,1.7484034024294723,1.7787114722460586,1.9810394817946118,5.067141020005268,4.314902643904159,-2.4876777256155638,-4.059332001972965,-7.588042140398875,81.83935377317972,391.86415351291595,405.20470625409996,0.8275880519413378,1.0564181140298494,1.201449076407231,69.94087784621446,143.55742956583552,141.70043218036784,0.16576243176869784,0.2287977449921882,0.2642446525062949,0.09405002442753663,0.1710177381597667,0.2070074471318844,0.0011373887879246795,-0.01515031228222944,-0.008563455168112192,0.07892036465994645,0.23025159175951318,0.1878439597193959,0.4073323297781581,0.6594783649242965,1.2053191633492548,-0.4078722278897387,-1.1560004898223972,-0.5716317401873554,0.7974038542481692,6.815401916164941,4.525911803837223,0.009213583279230263,0.08543780683420635,0.040783041237451634,3.5981811676794964,13.32847179487067,9.063682206371862,0.004606791639615132,0.01463293234419913,0.020391520618725817,0.012728587660375216,0.02850950920293574,0.024993876501006946,-0.2128103915234375,1.07985742734375,8.71250713265625,1.2798476760304733,2.9459112931700986,2.7381446998347667,2.7246015,12.981661,12.677597,-5.794267,-2.813187,-2.6264393,215.4621870823632,1260.094132558923,10675.867767528858,0.02394200000000002,0.028730422,0.019154000000000337,68.92278168499999,143.924739154,1129.99229102,0.01197100000000001,0.014365210000000003,0.009577000000000169,0.1756442019610996,0.32645944613129174,0.46342274702076364,6.0,LAYING
0.04005400266573723,-0.05806595126685698,-0.00951125026117123,1.5501067125427588,1.952163097396782,2.1914929436677433,3.288242680818195,5.067141020005268,4.314902643904159,-3.6850110176163944,-4.059332001972965,-7.588042140398875,307.76769835515717,488.2319889323933,614.7496686114615,1.9903868342079623,2.1387516901422554,2.7309892906802915,156.48391165378217,187.50473189984032,210.84202416396653,0.9359128928324018,1.0363454666154075,1.3369008865596288,0.16405281799913918,0.20949711581924735,0.25168313983708557,0.06847883576335147,-0.012871845317520256,-0.0029112729787937903,0.2386939103033509,0.48490584247388596,0.2210160130768963,0.6158779245437199,1.3635011543218702,1.2053191633492548,-0.5637390424155154,-1.203519528491548,-0.5716317401873554,7.8930091217162515,30.11831813979999,6.253638853985777,0.28040158781367275,0.359010032739043,0.13569063225019623,21.554194076405185,43.30123730027314,16.995220206154222,0.09103238237165075,0.18421584067991242,0.06382935827824839,0.029828182836910626,0.05401323733691747,0.02798389959502341,-2.6642274229609373,5.228854647414062,4.25084205440625,2.9205774327343472,4.4256789617518875,4.676682352708548,2.7246015,13.958495,12.677597,-10.180445,-2.813187,-4.618415,2000.3686786373416,6006.727065123444,5112.450047954473,5.14065051,8.825326745,9.325714399999999,363.97671590099986,674.9963833230001,628.9774446639999,2.44208581,3.8702270000000007,4.125209525,0.38567872677933224,0.52965766922455,0.5371163654210169,1.0,WALKING
-0.14937176798559615,-0.09686591422191242,-0.29232207374792146,1.648306973456705,1.297945652253317,1.6332113832074322,3.288242680818195,2.6734316774072724,3.5249352304949504,-3.6850110176163944,-3.4226378545415574,-4.452511036654081,350.6211588885948,216.8378779572909,352.3624469809432,2.6524844271419092,2.0089728894858077,2.016947086185203,173.6009706277808,135.31990636178202,168.8918452133011,1.193796424917296,0.9964566452314818,1.0144519941688668,0.1784700810893322,0.17391778767412036,0.2012801059052854,0.36654311007084084,-0.5452815350906961,-0.045906083723540755,0.4116330593560879,0.7466520992889522,0.17085282961840284,1.212760611356713,1.3635011543218702,0.6091679843080829,-0.5637390424155154,-1.6849546240708435,-0.3960646835098557,38.885840268192936,109.41712766508357,4.00615141266531,0.5784240959513325,1.208226180394401,0.22901564420952047,57.18282045805539,100.06696085137104,17.187780835199444,0.2674963551275281,0.5764397593364137,0.09715990106013392,0.040730486472432416,0.07369503396153854,0.01937228267553083,-4.47551349878125,8.44007772265625,0.07558570053906248,1.9471447470429009,1.7883385521310757,2.1436015451827357,0.107739076,13.958495,6.0696006,-10.180445,4.3526587,-5.84694,3049.163999194874,9527.43254291412,588.8948201773818,2.5261822,2.4229326,2.4061728000000002,573.081205996,1080.3299485000002,212.15380453900002,1.2762590499999997,1.2114664999999998,1.1899183,0.34952437444482426,0.40472038066356214,0.3009099701210183,1.0,WALKING
0.08785048647615483,-0.08536504824670285,-0.35912077998695424,1.268626161778055,1.3044949269291828,1.4567811548145337,3.5812899612922617,3.2146156610266248,2.267355320542526,-3.21276346476433,-3.4226378545415574,-3.5361838181462844,206.9926459291925,218.75125834830538,288.15092065807414,1.7179479484358136,2.101707718427047,2.0439898679224715,129.9046531669838,142.59822899282304,155.37732431412581,0.8801952829103556,1.0835665125352674,1.041131558399064,0.1402142807324493,0.17025190318100472,0.1851255539924416,0.02962882555233888,-0.2508175992836334,-0.08584659582214149,0.7240496153057591,0.9635632631455049,0.18322594429487013,1.212760611356713,1.4409352777718947,0.37138699590325325,-1.4915817791592139,-1.6849546240708435,-0.40536455569655094,67.21609122918767,126.89454466483446,5.2404972386556095,0.6968253249126319,1.8943270201224458,0.3050681178273677,73.05250123487818,112.2949842854964,18.679653411600512,0.5210294025588952,0.8223245530778291,0.06414117163374944,0.05742526063594298,0.06457473171080916,0.01605349655010393,-4.8525324859375,8.278228311718749,-0.23570260926562503,1.7204750463939507,1.7384027597107317,1.7820985681410866,-0.5386954,12.1484785,3.394978,-10.340857,4.4460325,-5.84694,3392.90955677991,9158.541841396707,413.62317140289747,2.3945012,2.6312275000000005,2.7150247,621.1241582000004,1059.6132238999999,184.17456422600003,1.2440870500000005,1.3192054999999998,1.2473791109999999,0.28967714204139866,0.35913681183797797,0.2410603150120621,1.0,WALKING
0.08481576094257559,-0.15912442682332523,-0.25216583933204306,1.4637322625044702,1.2625105871068083,1.5779813741567321,3.8881678419233747,3.2146156610266248,3.5603613287501865,-4.147146226642927,-2.695798393452974,-3.656722677558229,275.16234874889244,207.26445641838455,326.8624419470852,1.5690260504791889,1.9113630344354346,1.790391980438911,139.53051647344182,138.0143935368479,160.76173150432413,0.839089814393732,0.9663924017485686,0.9901940709102558,0.1910461747354265,0.15749747650358945,0.18346118979440906,-0.4167704903867639,0.47079250098834524,0.05460180714106748,0.5343516737400387,0.5615737895713304,0.20481995781539641,0.35274393578978996,1.4409352777718947,0.37138699590325325,-1.4915817791592139,-0.6296565854185577,-0.40536455569655094,58.78135716940853,68.73736961540675,5.751369275209106,0.8355829422107935,0.749824750853125,0.20688368774229238,63.00253568249957,77.62417898017118,21.486104788911305,0.15927823775197808,0.4350548809042036,0.1058437435501282,0.04434774044585849,0.050297901672304385,0.015684338763732958,-6.0352073125,7.17327381484375,0.6924690680132812,2.044905293317566,1.943893607227365,1.7895857107317856,-0.5386954,12.1484785,6.586748,-14.250587,3.3542767,-3.928885,5197.486715326935,7070.026186104631,471.3126945549531,2.6818052000000003,2.9688110000000005,2.11168584,772.5065360000001,918.1790482999999,196.00640978170017,1.3409026000000002,1.4269437500000004,1.0139444,0.37398142525977895,0.3645097225428342,0.24418336555359021,1.0,WALKING
0.08622479108806422,-0.08865489280550076,0.20376176449703795,1.428741371036136,1.2300888482755037,1.6124853229380658,3.8881678419233747,3.1894815442344093,3.5603613287501865,-4.147146226642927,-2.695798393452974,-3.7547824975719344,262.2382873482749,194.68521787777402,338.12835499028813,1.4474797205190306,1.7301419080867984,1.971087240054029,131.73883670140677,129.02645764453848,166.66094048227353,0.7161886871637209,0.8296519625954812,1.0102941320700927,0.18469939864220486,0.14701654117377416,0.18759463305008406,0.21396042282378946,-0.2417671781206224,-0.04087426681780447,0.6892827582911658,0.7672784189012557,0.28128605465865125,1.7604990668781229,1.2711645364374249,0.37138699590325325,-1.4915817791592139,-1.401571445157078,-0.5865628090668197,66.67389227678882,82.83744518758651,10.341446429865318,1.1315118619996372,1.0240116019951275,0.34683580006502684,75.63543732792229,88.89206871028914,29.467300481103955,0.5451140268640026,0.6016075281733544,0.17768419385219664,0.07540647230968595,0.07285643103159717,0.02474102258663116,-7.1380481734375,6.2339938609375,1.4786323130210937,2.1782059612939726,1.853262260543489,1.9900015908184863,-2.6360161,14.580988,7.7790604,-17.7967,2.6767175,-3.9863458,7129.128055824771,5414.049339463834,786.746860616988,2.1643586,2.3753471,2.31758707,913.6701662000004,797.9512142000002,256.15414332070003,0.9983819999999994,1.1994949,1.0163386699999999,0.43549940693734523,0.3586672518231693,0.31340605953433665,1.0,WALKING
0.0632735869126586,0.024156990799648007,0.0986863027378946,1.3572126333415018,1.2093945078271773,1.521366561113821,2.8806161707395574,3.1894815442344093,2.9044430239062753,-4.119155002532245,-3.3734440876295118,-3.7547824975719344,236.2917988995286,187.29198537818036,297.5097855517911,1.8385546636258114,1.6469389281388302,2.4684551967812833,138.11442292371618,126.63107366988191,164.83487396504378,0.885048380425209,0.6646782203175023,1.234227598390642,0.15011363930242044,0.12195037936860495,0.15535859738725222,0.9282423585901083,-0.8420950860363214,-0.21365137780116958,0.6642880136372898,0.4157274131533251,0.24556622402991768,1.9767165210851143,0.2386690055715694,0.11351675218847429,-0.26970158007550793,-1.401571445157078,-0.5865628090668197,166.77279249191733,112.89003724463028,13.561559247443167,1.4871225115885274,0.6728625010189595,0.5284400813808432,122.2854080191089,108.99342941629672,31.822077065475458,0.7514396794834809,0.21250002251196698,0.18677215457831353,0.0537033248030104,0.040464034651861394,0.016444840681945225,-7.75592289296875,5.8087424953125,1.258534097171875,2.2076581316814607,1.9879308783761136,2.0699667901751306,-3.5865142,14.580988,7.7790604,-18.550873,0.9888053,-3.9863458,8323.59607655117,4824.7498949184655,751.1898350300362,2.154782,2.5189996,2.853888376,992.7581302999997,743.5190394000001,257.20040984999997,1.077391,1.1230303,1.3646950000000002,0.44342329445332157,0.3620288360796875,0.31871788675756757,1.0,WALKING
0.08527461291794046,0.018437512209418888,0.039047675955183506,1.4418573479291834,1.1831359192267648,1.4818315491715903,2.4647534296173417,2.81830122294052,3.558987839593713,-4.119155002532245,-3.3734440876295118,-3.7931706542132853,267.0367195373672,179.21926978829242,281.2607310230754,2.623800153722825,1.6893502227968105,2.1864484702725493,161.18660730890983,125.79936778701664,158.33145742471365,1.2526693230272508,0.7672359694236874,1.1905950492669524,0.15093649596496223,0.12368952733273725,0.15112189283902877,0.30148210708114814,-0.0930884672338134,-0.036171019541379225,1.010253090853691,0.8169560391551212,0.2285190235271155,1.9767165210851143,0.7942678069408209,0.28444826984591376,-0.7248358070985129,-1.355976314506072,-0.5319938859168789,142.27235436409927,86.5385769784275,6.851748706361493,2.1653891952672533,1.6263420141756075,0.06126427480776629,109.14426167588223,96.15073956155189,19.84035628894575,0.39541086832477057,0.4752882570942371,0.03399940906878571,0.07607295064823902,0.059296570592198256,0.021746594780220188,-7.52816274296875,5.9835192320312505,1.326551409125,2.193373864584895,1.8262479272102625,1.9327570816552284,-3.8953662,11.147702,5.882853,-18.550873,0.9888053,-2.777274,7869.967768891758,5009.623538141134,703.3969379507147,2.7844570000000006,2.509423,2.853888376,963.6048310999996,765.8904617000002,253.11680037999992,1.4688432999999996,1.2752121499999998,1.2832920500000002,0.42810776121432953,0.35472652724242026,0.2882548682260703,1.0,WALKING
