x_mean,x_std,x_energy,x_quantile,x_sma,x_mad,x_amplitude,x_spectral_entropy,x_dominant_frequency,x_spectral_energy,y_mean,y_std,y_energy,y_quantile,y_sma,y_mad,y_amplitude,y_spectral_entropy,y_dominant_frequency,y_spectral_energy,z_mean,z_std,z_energy,z_quantile,z_sma,z_mad,z_amplitude,z_spectral_entropy,z_dominant_frequency,z_spectral_energy,Activity
-3.3412080578750003,2.430728049717589,17.025950459163923,3.4359786999999997,3.514198617328125,1.6929999000000002,11.5601352,1.2906625423771332,0.0,3578.76724666194,7.001246910179688,4.158686326258428,66.1770156328203,3.607463775000001,7.285776486195312,1.82079075,16.522754499999998,0.9783689626633102,0.0,14634.077861670068,0.19738124927109377,1.851205692414845,3.439148728539591,1.7154455249999998,1.3207840647242186,0.7880168458500001,10.252271,3.4667002593904304,1.171875,438.7012483306055,1.0
-3.9107939713671875,2.1838678316093056,20.02632820252973,2.6039939249999993,4.039167540976562,1.3133693999999998,11.5601352,0.8876065690682245,0.0,4462.689611358572,7.833166931484376,3.384954486055884,72.72690607360246,2.4235300000000004,8.075153082578124,1.2653358999999988,15.7853405,0.5977152205175071,0.0,16970.047999884508,-0.2822070073929687,1.811829832553077,3.336721829790621,2.47141465,1.4034786717945313,1.16684809,9.9745435,3.1188961123024104,0.78125,430.64283118926085,1.0
-4.033908271085938,2.0438664037702394,20.41716995758638,2.483086575,4.075879008507813,1.2880807500000004,9.587096800000001,0.7541451971441311,0.0,4632.420657982746,7.799447795703125,3.1224687477085635,70.50502659924925,2.6072861000000005,7.913930146015624,1.36110365,14.194233500000001,0.5225369878629429,0.0,16582.624034215994,0.10228575736718745,1.9565504937572011,3.808645258948746,2.43909305,1.4829930832578126,1.1719617365,11.236587499999999,3.0665050775125846,0.78125,481.5158713650831,1.0
-4.662206006671875,2.103848778505936,26.127765002696194,2.3933037499999994,4.671107697140625,1.16971705,8.942300500000002,0.6229589890996167,0.0,6036.076666138869,7.428103977578125,2.8842011345558065,63.430355697342975,2.5228899999999994,7.445518410078126,1.3778633500000002,13.27243786,0.5039776881636853,0.0,14971.38591637859,0.849276647875,1.7328158237183326,3.70046329512531,1.8943896199999999,1.4112316980625002,0.86572034,9.8787754,2.884178097697524,0.0,561.6569079080313,1.0
-4.651230781828125,2.2184077448101687,26.516832794604255,2.8859107500000003,4.65890119690625,1.4630066999999998,9.471418499999999,0.6622240780375497,0.0,6101.826724872282,7.38295456046875,2.8541676363951396,62.59064818158669,2.4396914999999995,7.411245257343751,1.2294226999999998,13.63855225,0.5006069204592295,0.0,14874.206757061047,1.1476822000703124,1.6360961277498078,3.9730723892583524,1.9057845525000001,1.5316194506171876,0.9696516500000001,9.8787754,2.3556898173089227,0.0,669.736684037432,1.0
-4.3708966269218745,2.221799392352012,24.00256429637517,3.125331075,4.381389907671875,1.52286195,9.48119236,0.7662878963527776,0.0,5467.932612527736,7.541434594375,2.9479901615490567,65.49598606200894,2.432509175,7.5710782625,1.22583135,13.63855225,0.5052553479141992,0.0,15520.296894997879,1.1196180113984375,1.628610608570356,3.885195345527354,2.0026536165,1.5904749971015626,1.0498573749999998,8.6505501,2.3388202857407308,0.0,648.4939334099455,1.0
-4.831236779265625,2.3960810230881533,29.037199928178907,3.1660325999999994,4.8684148490937496,1.4329297000000003,12.635378,0.732819105249349,0.0,6622.215537790206,7.384170668476562,3.4508573128663866,66.34135815343924,3.9486367000000007,7.463575992617187,1.9823988000000003,19.2422675,0.6762471974231505,0.0,15287.2781654824,0.9112607210632813,1.6664400092866478,3.5857229195497475,1.97616225975,1.5054506519539064,1.0122447725,8.6789813,2.7580978470198523,0.0,556.8411805593738,1.0
-5.436396214609375,2.4977721626200244,35.74452843970085,2.8607716750000005,5.4659503999218755,1.4019546000000003,12.635378,0.6490492121010405,0.0,8229.80473045978,6.972573315976563,3.2949801786464312,59.3888535370157,3.7594948749999997,7.050492041992188,1.8590974999999998,19.2422675,0.6740977544390045,0.0,13612.189950521286,0.7900866618289062,1.6549604778001714,3.341733505475199,2.167757085,1.4560366018132813,1.11157927,8.6789813,2.9082610580769455,0.0,499.8344485593606,1.0
-5.83722421184375,2.530653806294433,40.427362306277765,3.11934575,5.851346890812501,1.47482815,12.61973374,0.6146883626987906,0.0,9413.163068308739,6.4736797809375,2.5548287000617256,48.38468623585106,2.7509376999999997,6.5023928340624995,1.3754691500000007,13.4262559,0.530511199988993,0.0,11410.231450151805,1.1323112559882813,1.8125656526754648,4.541855883155508,1.9776105739999998,1.6300402339101563,0.9876081849999999,9.1006597,2.200581631039168,0.0,734.054328087264,1.0
-6.04110180803125,2.895184635482073,44.81152001858044,3.298910875,6.114597726,1.4065935999999999,15.3207466,0.6926267084511487,0.0,10269.32885149786,6.06372907046875,2.6933738899932735,43.9663992223508,2.545036175000001,6.143067580937499,1.3227967499999997,12.5667374,0.6177484100705194,0.0,10192.994713356498,1.1268583261187501,1.9913053629556363,5.204127852487343,2.088342524,1.659232069978125,0.891840105,11.2147398,2.415050991313777,0.0,816.9454626145649,1.0
-6.68473621646875,3.4681315026662056,56.61966615261886,2.116474,6.877260184125,1.0390835499999995,21.5110497,0.8028359387923579,0.0,12831.770311019545,5.414232006210937,2.9484561035624317,37.93938447581789,2.6375124750000003,5.593399257382812,1.4425065499999996,17.1818994,0.8545713999237954,0.0,8509.23663786468,1.2191955749195311,2.091687795755967,5.827414764232554,2.5118500624999998,1.8620495203414063,1.2437877,11.7654062,2.8246885989654555,0.0,931.8045907353189,1.0
-6.9891713034375,3.488241022101327,60.92127980090639,2.3325508,7.21330874390625,1.1480196999999999,21.5110497,0.755524258855871,0.0,13946.785163871393,5.050573013265625,2.7703682308173265,33.12326742684955,2.3250689500000004,5.237805594203126,1.1984476,17.1818994,0.8610378398389154,0.0,7432.713004439906,1.2018842861953125,2.063862964568443,5.670778593166418,2.796427555,1.9115082089453126,1.4496891500000002,11.3416326,2.731952397176696,0.0,904.4383736494077,1.0
-6.612727378125,2.9934484622007567,52.61889134125717,3.18069675,6.71751224734375,1.5526393,17.2760339,0.6359855479406851,0.0,12220.128443975527,5.386386357992189,2.4757749263745685,35.09473306576946,2.751835325000001,5.470344536507813,1.37801265,12.485955,0.6382442388470209,0.0,8119.850365238284,1.15445445939375,1.9114637141327961,4.957914148553848,2.7389959725,1.7852737658937499,1.34673845,8.660127,2.4979523010122233,0.0,795.4817205043668,1.0
-6.574922798359375,2.6609459458232174,50.25492568311489,3.005320749999999,6.591317133046875,1.4903905000000002,14.0592501,0.5351838997089021,0.0,11852.558227910211,5.52534809078125,2.343324417840713,35.9777410911794,2.120963325,5.580779340625,1.1038765000000001,11.28324904,0.5702962323654142,0.0,8425.945403194823,1.5553648743984376,1.7527216699403771,5.467192885007625,2.221220625,1.9001896152328124,1.1324574,8.660127,1.8696013839090513,0.0,997.9625446582644,1.0
-6.7831457872656244,2.7623571653524155,53.58206968410937,2.142211949999999,6.863008067578125,1.0989381500000004,15.406484899999999,0.5525300608829268,0.0,12582.01843741763,5.3623165212499995,2.3268932927705133,34.12657061691782,2.0347722,5.4821797375,1.05479535,11.8940847,0.6181498257580705,0.0,7952.330898282946,1.7199935821999999,1.7010827820821697,5.829453658747037,2.1991163575,1.947656656628125,1.0462661500000001,9.2155816,1.7001523224302255,0.0,1108.419701417925,1.0
-6.6647734334374995,2.894300722612701,52.73073646171352,2.2361843499999985,6.7896070878125,1.1420344999999998,16.171899,0.6199191840816056,0.0,12263.915679637557,5.386371050176564,2.440178960003431,34.92094712392325,2.502240275,5.494059912676563,1.2536638,12.277155700000002,0.6613787659474734,0.0,8075.009532127729,1.5897511680312502,1.7945184099451947,5.722446534860576,2.3028650324999997,1.8458116660937498,1.1573357,9.9529958,1.9583591793556672,0.0,1040.2008102739337,1.0
-6.084339386796875,2.9616006378345725,45.72174006223412,3.3060931250000003,6.146993639609375,1.5346835999999993,13.401808,0.7238478078354162,0.0,10450.211006299489,5.888502010254687,2.616943871927535,41.46934806586742,3.2641948000000003,5.923216337442186,1.630601,11.8339645,0.6320028230291986,0.0,9622.214005514705,1.4462789756718752,1.7901021434219229,5.271153671198909,1.994370145,1.742412996171875,1.045069084,9.9529958,1.9829168096162602,0.0,928.6366686866442,1.0
-3.230423727421875,3.464624526429828,22.345482262289195,5.8511298575,3.5366275489843746,2.0877439750000004,15.485995800000001,1.4554554145897172,0.0,4133.247711365497,7.4305490931718765,3.310333429980068,66.08575546698063,3.6026751500000005,7.497049886828124,1.6484077000000004,15.2191676,0.6247369153455382,0.0,15293.580824216699,0.9856833272265624,1.926997953291467,4.655882412374511,2.25473954,1.6298145386328127,1.03630497,11.8183779,2.8602430889782653,0.0,711.0951965091645,1.0
-0.9045331337187501,1.4615783698051343,2.937702370053216,1.797446925,1.296510135921875,0.8104372,8.3006974,2.535350121242618,0.0,473.6983771523336,8.838375581687501,3.601390328522381,90.98556700026333,2.6994622249999995,8.903129682374999,1.2856864999999997,18.4253036,0.5471158976338418,0.0,21406.97308117324,0.67451847278125,1.9628003938726963,4.277462232980378,2.078824435,1.587719642421875,1.1408371,11.236587,3.321673346916795,0.0,596.9831693189288,1.0
-1.3587514871093749,1.5728563000769518,4.300755380814541,2.245162535,1.6255606370624998,1.126386017,8.1211322,2.116931452513172,0.0,779.3151378731651,8.783391366531248,3.7834494884975167,91.35062197629273,3.521272249999999,8.835410360031249,1.807621750000001,18.0312956,0.5763978184033147,0.0,21340.147751714805,0.6181325062304688,1.8386037438620126,3.7361416493354245,1.99496859,1.4553761276523436,0.8918401,10.1469259,3.2275367579076475,0.0,519.1114548415925,1.0
-1.8107071067812501,1.7747764211333643,6.403883514176179,2.5771989625,2.0661924578281248,1.2449849000000002,11.7917421,1.7680964674868456,0.0,1228.731705029307,8.642177733742187,3.7680170109609157,88.7742666749575,3.743334375,8.749265275523438,1.8626888499999987,17.6771783,0.5879166030622285,0.0,20737.479603631105,0.2724670553085938,1.736648585710452,3.066624510304821,1.3874398825,1.2761090869804688,0.7170634,9.0261402,3.324318075947917,0.78125,395.853631488785,1.0
-2.4670299489609375,2.067122890190919,10.325851022821844,3.1050385625000003,2.6541430383046873,1.5720318500000001,10.2513135,1.4639669405400901,0.0,2078.4003869002595,8.437462772992188,3.714329840349333,84.87924103539078,2.6767173500000006,8.714342214867187,1.3718775,19.0681963,0.5867778464253299,0.0,19796.410477789632,-0.677536446125,2.2349130021207047,5.414869605633313,3.1136594150000003,1.785906162609375,1.47961665,10.4485957,3.027309714189059,0.0,740.3194812552964,1.0
-2.6363166629921873,2.2357457248064256,11.909673251794924,3.6353542599999997,2.854167945757813,1.7920601499999997,10.6497087,1.4620905443837677,0.0,2391.1222838619856,8.2927624660625,3.7660215052785215,82.84202325005045,2.5947164000000003,8.564993604406249,1.3060366999999995,20.0402433,0.6178290878345599,0.0,19237.71159949496,-0.7034910044453124,2.338547513692199,5.920979032179911,3.151966445,1.8588329106484376,1.59453835,10.8388503,3.2018001808549856,0.0,808.6002210034659,1.0
-2.720302732609375,2.2730613071305306,12.526488977813068,3.6960103125000003,2.854204227296875,1.691037225,10.6497087,1.508146093277016,0.0,2521.2696040220303,8.355904088328126,3.515321320584946,82.08207427664965,3.391985749999999,8.418286315734376,1.6268603500000007,18.332875,0.5666058032546358,0.0,19247.31124167192,0.33374665294531247,2.1691865117633067,4.779996247083561,2.13263517,1.6343688319609375,1.13604865,10.8771575,3.475159578008693,0.78125,616.7177857029676,1.0
-3.368617803265625,2.1726223590633875,16.03099657024355,3.85915405,3.3830443957656247,1.8279730499999998,8.07833584,1.0544275792510058,0.0,3462.7390510363653,8.117794543984374,3.454938207939999,77.74193160698955,3.7690720750000004,8.138516238828124,1.7932574999999993,16.085292629999998,0.5752599007751944,0.0,18197.44550333718,0.44138753529687497,2.1735847871280987,4.882383854815506,2.2331915899999997,1.711587744640625,1.1070566999999998,11.068992999999999,3.253336938963605,0.78125,640.0820685040096,1.0
-3.7927878070625,2.3373121335502947,19.805587452718076,3.8370075249999998,3.8098490820624997,1.9107224500000002,8.609820860000001,1.0040464487570857,0.0,4334.729408097291,7.853519898281251,3.7226236262442334,75.42743640331918,4.30896475,7.912893136875001,2.1176711999999998,17.5535387,0.6863893801479425,0.0,17410.282709424617,0.605303826640625,2.058702483282669,4.571537262886618,2.3965959275,1.634689798609375,1.18200105,11.8611747,3.3785911279860734,0.0,623.2126211154324,1.0
-4.552410079765625,2.5864742073503506,27.362021915692722,3.9944262500000005,4.595373473515625,1.99197575,10.3835882,0.888664521084084,0.0,6085.678584105498,7.658040713125,3.600573662832123,71.50843599425508,4.197035650000001,7.70875923203125,2.1475987999999995,17.5535387,0.6836386368546518,0.0,16520.525594992996,0.964788671859375,2.1432137806510907,5.488296824439881,2.4115596074999996,1.7259937366875,1.2246341250000001,11.8611747,3.1518728717089135,0.0,811.51749794487,1.0
-5.165221806328125,2.6709814650480714,33.75792281092737,3.7526120500000006,5.198757354296875,1.7467197499999998,12.2367002,0.7776877766858497,0.0,7654.987177017409,7.2357589157812505,3.3720713006800134,63.63823706248335,3.8211460499999994,7.257081930937501,1.9141642,15.08921276,0.652236439935972,0.0,14703.8888333933,0.8834713931875,2.194777381541102,5.559936271522856,2.3797251275,1.7432136062343748,1.2557588,11.554717,3.1508968222556737,0.0,800.6879428017065,1.0
-5.63749897296875,2.7533564198741116,39.30313990465709,3.8010944999999996,5.666462575625,1.9969139,12.4877658,0.7274371828856265,0.0,9025.015742252946,6.533117158359375,3.124391893146599,52.3671802513258,3.4781762999999986,6.580645338515626,1.6258126499999999,14.6317129,0.7069174520747558,0.0,12037.95107880055,1.0221108708359374,2.1585570764711037,5.667677967067732,2.8197709499999997,1.7667068104453123,1.22343708,12.316073,2.8276470023674083,0.0,851.3540528931833,1.0
-6.0783282804687495,2.7871651282110763,44.653674375718964,3.074752900000002,6.1529683765625,1.4799162000000003,18.4523452,0.6610471010325872,0.0,10356.329633369916,6.130624604414063,2.9041453179166243,45.95272697385869,2.8700494,6.220199880429687,1.5312416500000001,13.72089,0.6742794515078809,0.0,10588.677670648616,1.1501120438046875,2.116531056318783,5.767463740413671,2.46311632875,1.7900967949765623,1.0897112,11.9880678,2.891201682471443,0.0,897.2544604734076,1.0
-6.197234754921875,2.734279402198309,45.82359398932499,2.6623523749999993,6.252366535546875,1.3718775500000002,18.4523452,0.612529987771081,0.0,10676.519848290878,6.187469821289062,2.7486705477968116,45.780947649529736,2.9053633750000003,6.254264118242187,1.3946223999999998,13.270781,0.6118579719023536,0.0,10655.33326913843,0.9114071952062501,1.940063119063143,4.565102943095008,1.9976088475,1.61647475260625,1.0039634450000001,12.0191924,2.9664158379023653,0.0,680.4198923046298,1.0
-6.281409664453125,2.2805784431862444,44.61651229855836,2.48578005,6.283936642265624,1.2102693499999995,11.29681535,0.45002395362945136,0.0,10625.838955828809,6.273532618671876,2.343592811847276,44.806729197252984,2.3852233500000004,6.284988728203126,1.2114661500000001,11.4616126,0.4691770633150825,0.0,10658.741843877197,1.545775394596875,1.7374542038534766,5.384584719228554,2.5671066624999996,1.883430476809375,1.300741265,10.0750999,1.885143972535164,0.0,981.1840571056764,1.0
-6.398646230523438,2.5309020407339253,47.298096026778325,2.6240451250000003,6.413075536460937,1.2389992999999997,13.0855498,0.5045096946954986,0.0,11149.603696450104,6.0839041490625,2.468903674736522,43.06175407077046,2.445677074999999,6.1025045184375,1.2066777000000002,13.53036105,0.5353623580123043,0.0,10162.93918211707,1.7343534133203127,1.5812819314889845,5.488899523627058,2.1629423599999997,1.9499765740078125,1.1695675049999998,8.0639705,1.608538127100038,0.0,1075.2401514529831,1.0
-6.375194834976563,2.867358492713261,48.8006215289769,3.096899774999999,6.392295483257813,1.624466,13.0855498,0.6240980315753264,0.0,11304.066050350262,5.81707219109375,2.8161408629457285,41.70702003822432,3.1809964500000003,5.8492595396875,1.594688,13.6910186,0.6977991398944258,0.0,9579.360926695208,1.6559814535468749,1.9881054145257118,6.663958314232154,2.52307482,1.9902914018437499,1.262941375,10.242694199999999,2.0383881697236497,0.0,1188.4994848629267,1.0
-6.4234930767656255,3.0317739373397385,50.381106723707695,3.7015106500000003,6.515048891609375,1.7393875000000003,16.040731,0.6840924598067508,0.0,11610.12050875416,5.488687087992187,2.850932474506821,38.19000336179133,3.2444424,5.585523548460937,1.6352393999999992,13.6545226,0.7741962778964209,0.0,8669.67642005814,1.5789811164843752,2.0582412636261673,6.696441925669456,2.6348188909999997,1.9841087054218751,1.294006987,10.242694199999999,2.141851808390827,0.0,1158.9249322165458,1.0
-6.731120492726562,3.1410872939883037,55.09733099646094,3.0771481000000014,6.8749374995546875,1.5502456999999996,16.040731,0.6454590120024256,0.0,12759.950534659167,5.333255447320312,2.7130442339125524,35.74671792360695,2.9026705749999993,5.4640689020078135,1.4520833500000006,13.350458600000001,0.760860749908512,0.0,8172.424217342096,1.131851877203125,1.8590857568354444,4.710286961858619,2.2490347575000005,1.623412710796875,1.09951973,11.159673,2.4772170560054114,0.0,757.2013249788405,1.0
-6.834739378382812,3.095374845124708,56.22015354106131,3.692457750000001,6.936883921304688,1.7034741999999996,14.1575784,0.6237747232651539,0.0,13056.225367881021,5.390067365734375,2.5522974705899553,35.516156223203495,2.6015996,5.497164452453125,1.3037925000000001,13.1602912,0.7008458306265317,0.0,8206.802204804717,1.1558028933828126,1.9984740778950794,5.2985766352455235,2.18351182625,1.6867330602265627,1.06654271,12.086229,2.6960403587132586,0.0,845.2926905947642,1.0
-6.905537830773437,3.564992266519512,60.296332203053105,4.1240123749999995,7.108981013585938,2.08894125,18.955333,0.7389989763801588,0.0,13680.227396356946,5.1421661690625005,2.9171390655760385,34.88509120434895,3.2977133499999995,5.3587155120312495,1.6748939000000003,13.631909,0.8873950322856876,0.0,7777.986924680774,0.7436628229453126,2.2480129060210117,5.567115466542736,2.6824807,1.8485426882265628,1.35032987,12.278065,3.4022642049405207,0.0,773.4560762553255,1.0
-6.765716619867188,3.7170235428344998,59.4832458356925,4.446332175000002,6.975669335742188,2.3071125999999995,18.955333,0.8312338717783602,0.0,13321.96070713739,5.27404543859375,3.338987323336135,38.87729134980252,4.313453775,5.52228102921875,2.18725285,14.687752,1.0299349545425662,0.0,8449.481823831231,0.5206975245937501,2.4617356803481476,6.283923608268003,3.2309753000000003,1.986944009625,1.72143105,12.9628064,3.4592097882231476,0.78125,826.2355031393527,1.0
-6.889310315695313,3.5039436611445254,59.644298890948285,4.779724675000001,6.9488613249296876,2.3897125999999997,14.8265855,0.7612463214341203,0.0,13550.38519496185,5.535938529375,3.3072429610339267,41.499019404301244,4.097377,5.66599555671875,2.0232502,16.3173855,0.9849551076876685,0.0,9148.854134995634,0.9483799882734375,2.5620194881442084,7.412087648400496,3.2617736275,2.1095267279296874,1.6531962999999998,13.2956004,3.2883563176592685,0.0,1048.1438399372287,1.0
-6.972669584476563,3.052280106393271,57.86175049898208,3.817554724999999,6.978612396195312,1.9812019999999997,13.7569009,0.6090790299653202,0.0,13477.58612092743,5.332600691171875,2.862604217876867,36.56711348572282,3.6370916000000006,5.385884366171876,1.8495209000000004,15.250204,0.8139160835499323,0.0,8236.874583778706,1.3715373351148439,2.6919271734468833,9.07097350698111,3.0732755875,2.278068838927344,1.4927847499999998,12.8000006,2.7971249862286878,0.0,1380.6710053468435,1.0
-6.788974655820312,2.8057371033344114,53.90083631498362,2.8670565999999997,6.8347931262578125,1.3275847999999995,16.0521357,0.5557829508597236,0.0,12662.108195359024,5.263590249320313,2.483815357362334,33.82652308338487,2.9930514249999995,5.336445473539063,1.4915876500000005,12.8281575,0.6836970422258429,0.0,7799.02828102924,1.4397773974664063,2.471238064021125,8.132265448563679,2.313397471,2.091311256466406,1.140467605,16.168642600000002,2.6465466353689235,0.0,1286.5272756017293,1.0
-6.953237674195313,3.313361267423611,59.240108582245924,3.453635225,7.066427900648438,1.5370774999999997,17.347781,0.6874450343793527,0.0,13631.250715035165,4.821784289054687,3.4247225942680766,34.8866979149923,4.166808724999999,5.186482113710937,1.8784009499999998,16.7743757,1.0872744331471036,0.0,7378.249503258326,1.204267775109375,2.2220909363719192,6.349373315161349,2.390011871,1.912876909265625,1.1994949,16.168642600000002,2.67590652780385,0.0,983.540031580826,4.0
-3.963915456828125,4.519338069046283,35.97747657666244,7.740687327500001,4.787505501546875,3.9971197169999995,17.8442845,1.5677668101693807,0.0,6526.593691457424,6.1014657432499995,4.208507913519952,54.80105167688396,6.00256345,6.46027444446875,2.51047025,17.9547177,1.0527092103878133,0.0,11676.335687331175,1.5675699381695312,3.1679454172839265,12.414748379764232,3.482366425,2.3343765210757814,1.5933412,15.926529799999999,2.395981883927041,0.0,1878.3070950055155,4.0
0.259240353953125,2.8259638858559795,7.990886258684952,4.054580574999999,2.267276601546875,1.9297265499999998,14.803947699999998,3.1832109646767965,0.390625,1018.181573372279,7.723397306210938,3.6123087829036167,72.59769713994896,4.162320150000001,7.8042916117578125,1.8100159999999992,15.8449366,0.6774853310870471,0.0,16797.84367662231,2.7806797530601566,3.1474778614602523,17.561401333020605,4.3843817750000005,3.100628321185156,2.1819649979999998,14.4900088,1.6282093131377027,0.0,3202.52990585294,4.0
1.4224534576359376,1.535512407458783,4.362751892963896,1.4648666250000002,1.8044716936765626,0.6979097700000001,9.481338000000001,1.9746971796001627,0.0,806.2174943631956,8.161491138679688,3.3321040909209576,77.62611373516103,1.7292124999999992,8.191225481632813,0.41299949999999974,15.8266107,0.5343666762503803,0.0,18298.93675957657,2.5970362813671874,1.833652104171686,10.080609673065034,2.0757729,2.6215138423203124,0.6141127,8.35064344,1.0384988100161967,0.0,2131.9240140934526,4.0
1.4071320733820314,0.5605802966094876,2.2918158606610484,0.3130417750000001,1.4097938709460938,0.15921439999999998,2.853117283,0.5097296822425182,0.0,540.5801467541237,8.700744125007812,2.804803016790041,83.50840797964159,0.16280599999999978,8.704845989570313,0.09097950000000044,10.04660043,0.34152636221028765,0.0,20166.04331538176,1.6447240463687498,0.5972043240553673,3.0589838417750346,0.3238158500000001,1.6582537570140625,0.12808980000000014,3.04775908,0.4351940886019335,0.0,729.9773959404957,4.0
1.4221820648320311,0.5319833384846554,2.303397111451857,0.2926912249999998,1.4250347577460938,0.1424550000000001,2.162661216,0.4499945443787418,0.0,549.0428505035185,8.627300293264064,2.914459560253153,82.85802492125244,0.1053449999999998,8.631884168735938,0.049081500000001554,9.95322743,0.36487233437157734,0.0,19943.9685277899,1.6119012852593753,0.5523412008554907,2.900923111816416,0.17657235000000004,1.6161964315531252,0.08858549999999998,2.22713926,0.37824262489275806,0.0,696.8052156502001,4.0
